sales_id,order_id,product_id,price_per_unit,quantity_sales,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,city,state,product_type,product_name,size,colour,price,quantity_products,description
3748,749,665,"$113,00",3,"$339,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Jacket,Parka,XS,red,"$119,00",65,"A red coloured, XS sized, Parka Jacket"
3749,749,12,"$96,00",3,"$288,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Shirt,Oxford Cloth,M,yellow,"$114,00",56,"A yellow coloured, M sized, Oxford Cloth Shirt"
3750,749,120,"$92,00",1,"$92,00",693,"$25.016,00",9/20/2021,9/24/2021,Hetti Fibbens,Genderqueer,45,019 Lang SquareSuite 468,Beattychester,Queensland,Shirt,Denim,XS,green,"$115,00",66,"A green coloured, XS sized, Denim Shirt"
3751,750,437,"$107,00",2,"$214,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Jacket,Denim,M,green,"$92,00",79,"A green coloured, M sized, Denim Jacket"
3752,750,884,"$94,00",2,"$188,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Trousers,Cords,XL,orange,"$113,00",72,"A orange coloured, XL sized, Cords Trousers"
3753,750,333,"$109,00",1,"$109,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Shirt,Mandarin Collar,L,green,"$108,00",67,"A green coloured, L sized, Mandarin Collar Shirt"
3754,750,382,"$94,00",1,"$94,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Shirt,Henley,M,violet,"$92,00",44,"A violet coloured, M sized, Henley Shirt"
3755,750,1159,"$99,00",2,"$198,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Trousers,High-Waisted,XL,red,"$98,00",80,"A red coloured, XL sized, High-Waisted Trousers"
3756,750,509,"$102,00",2,"$204,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Jacket,Windbreaker,XL,green,"$109,00",71,"A green coloured, XL sized, Windbreaker Jacket"
3757,750,91,"$118,00",1,"$118,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Shirt,Flannel,S,blue,"$96,00",43,"A blue coloured, S sized, Flannel Shirt"
3758,750,708,"$119,00",1,"$119,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Jacket,Trench Coat,L,orange,"$112,00",70,"A orange coloured, L sized, Trench Coat Jacket"
3759,750,583,"$100,00",2,"$200,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Jacket,Bomber,L,blue,"$90,00",64,"A blue coloured, L sized, Bomber Jacket"
3760,750,507,"$102,00",1,"$102,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Jacket,Windbreaker,M,green,"$109,00",63,"A green coloured, M sized, Windbreaker Jacket"
3761,750,1113,"$115,00",3,"$345,00",758,"$58.084,00",2/19/2021,03/01/2021,Mallissa Lawdham,Genderfluid,44,96 Bode RidgeApt. 090,East Madison,New South Wales,Trousers,Cropped,L,indigo,"$99,00",63,"A indigo coloured, L sized, Cropped Trousers"
3762,751,789,"$91,00",1,"$91,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Jacket,Pullover,XL,green,"$114,00",65,"A green coloured, XL sized, Pullover Jacket"
3763,751,728,"$119,00",2,"$238,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Jacket,Trench Coat,L,indigo,"$112,00",71,"A indigo coloured, L sized, Trench Coat Jacket"
3764,751,1035,"$90,00",3,"$270,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Trousers,Relaxed Leg,XS,blue,"$95,00",54,"A blue coloured, XS sized, Relaxed Leg Trousers"
3765,751,241,"$106,00",1,"$106,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Shirt,Chambray,S,violet,"$105,00",52,"A violet coloured, S sized, Chambray Shirt"
3766,751,1147,"$102,00",3,"$306,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Trousers,Cargo Pants,M,indigo,"$106,00",51,"A indigo coloured, M sized, Cargo Pants Trousers"
3767,751,612,"$112,00",3,"$336,00",254,"$47.650,00",6/20/2021,07/06/2021,Scot Billany,Male,44,4966 Lilly Estate DrApt. 570,Beiermouth,Queensland,Jacket,Cardigan,M,green,"$118,00",46,"A green coloured, M sized, Cardigan Jacket"
3768,752,964,"$97,00",2,"$194,00",535,"$46.911,00",10/08/2021,10/12/2021,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,Conroychester,South Australia,Trousers,Slim-Fit,XL,green,"$119,00",67,"A green coloured, XL sized, Slim-Fit Trousers"
3769,752,196,"$98,00",3,"$294,00",535,"$46.911,00",10/08/2021,10/12/2021,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,Conroychester,South Australia,Shirt,Camp Collared,S,blue,"$112,00",75,"A blue coloured, S sized, Camp Collared Shirt"
3770,752,857,"$113,00",1,"$113,00",535,"$46.911,00",10/08/2021,10/12/2021,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,Conroychester,South Australia,Trousers,Chinos,M,green,"$100,00",49,"A green coloured, M sized, Chinos Trousers"
3771,752,102,"$118,00",1,"$118,00",535,"$46.911,00",10/08/2021,10/12/2021,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,Conroychester,South Australia,Shirt,Flannel,M,violet,"$96,00",71,"A violet coloured, M sized, Flannel Shirt"
3772,752,85,"$118,00",3,"$354,00",535,"$46.911,00",10/08/2021,10/12/2021,Kerry Luto,Polygender,56,0872 Gemma ParadeApt. 070,Conroychester,South Australia,Shirt,Flannel,XS,green,"$96,00",55,"A green coloured, XS sized, Flannel Shirt"
3773,753,394,"$119,00",1,"$119,00",40,"$39.610,00",2/20/2021,2/28/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Shirt,Casual Slim Fit,XL,orange,"$113,00",53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
3774,753,742,"$109,00",1,"$109,00",40,"$39.610,00",2/20/2021,2/28/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Jacket,Peacoat,M,orange,"$102,00",47,"A orange coloured, M sized, Peacoat Jacket"
3775,753,983,"$106,00",3,"$318,00",40,"$39.610,00",2/20/2021,2/28/2021,Regan Gronaller,Polygender,59,9484 Amelia View RdApt. 760,Port Claudia,New South Wales,Trousers,Wool,L,red,"$111,00",74,"A red coloured, L sized, Wool Trousers"
3776,754,832,"$117,00",1,"$117,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Jacket,Shearling,M,indigo,"$95,00",74,"A indigo coloured, M sized, Shearling Jacket"
3777,754,126,"$92,00",1,"$92,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Shirt,Denim,S,blue,"$115,00",47,"A blue coloured, S sized, Denim Shirt"
3778,754,934,"$96,00",2,"$192,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Trousers,Drawstring,XL,blue,"$104,00",60,"A blue coloured, XL sized, Drawstring Trousers"
3779,754,132,"$92,00",2,"$184,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Shirt,Denim,M,indigo,"$115,00",56,"A indigo coloured, M sized, Denim Shirt"
3780,754,406,"$119,00",3,"$357,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Shirt,Casual Slim Fit,S,blue,"$113,00",75,"A blue coloured, S sized, Casual Slim Fit Shirt"
3781,754,38,"$104,00",2,"$208,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Shirt,Dress,L,red,"$119,00",79,"A red coloured, L sized, Dress Shirt"
3782,754,1122,"$102,00",1,"$102,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Trousers,Cargo Pants,M,red,"$106,00",52,"A red coloured, M sized, Cargo Pants Trousers"
3783,754,258,"$95,00",1,"$95,00",778,"$43.858,00",6/30/2021,7/23/2021,Chastity Daniaud,Genderfluid,20,33 Hamish ParkwayApt. 423,Blakemouth,Northern Territory,Shirt,Polo,L,yellow,"$117,00",46,"A yellow coloured, L sized, Polo Shirt"
3784,755,1135,"$102,00",3,"$306,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Trousers,Cargo Pants,XS,green,"$106,00",63,"A green coloured, XS sized, Cargo Pants Trousers"
3785,755,311,"$105,00",3,"$315,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Shirt,Cuban Collar,S,violet,"$93,00",43,"A violet coloured, S sized, Cuban Collar Shirt"
3786,755,822,"$117,00",3,"$351,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Jacket,Shearling,M,green,"$95,00",59,"A green coloured, M sized, Shearling Jacket"
3787,755,772,"$91,00",2,"$182,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Jacket,Pullover,M,red,"$114,00",55,"A red coloured, M sized, Pullover Jacket"
3788,755,22,"$96,00",2,"$192,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Shirt,Oxford Cloth,M,blue,"$114,00",57,"A blue coloured, M sized, Oxford Cloth Shirt"
3789,755,69,"$104,00",1,"$104,00",123,"$47.937,00",04/11/2021,05/06/2021,Yardley Dreamer,Female,22,8083 Paterson RoadApt. 211,Jordanborough,Tasmania,Shirt,Dress,XL,violet,"$119,00",77,"A violet coloured, XL sized, Dress Shirt"
3790,756,859,"$113,00",1,"$113,00",318,"$23.746,00",3/19/2021,3/29/2021,Glyn Tieman,Polygender,63,37 White Station StApt. 524,Georgiatown,Western Australia,Trousers,Chinos,XL,green,"$100,00",50,"A green coloured, XL sized, Chinos Trousers"
3791,756,1257,"$112,00",1,"$112,00",318,"$23.746,00",3/19/2021,3/29/2021,Glyn Tieman,Polygender,63,37 White Station StApt. 524,Georgiatown,Western Australia,Trousers,Tracksuit Bottoms,M,violet,"$91,00",73,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
3792,756,470,"$118,00",1,"$118,00",318,"$23.746,00",3/19/2021,3/29/2021,Glyn Tieman,Polygender,63,37 White Station StApt. 524,Georgiatown,Western Australia,Jacket,Puffer,XS,green,"$110,00",41,"A green coloured, XS sized, Puffer Jacket"
3793,757,639,"$93,00",1,"$93,00",632,"$45.216,00",06/03/2021,6/15/2021,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,South Anthonyburgh,Northern Territory,Jacket,Coach,XL,orange,"$115,00",46,"A orange coloured, XL sized, Coach Jacket"
3794,757,1247,"$112,00",1,"$112,00",632,"$45.216,00",06/03/2021,6/15/2021,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,South Anthonyburgh,Northern Territory,Trousers,Tracksuit Bottoms,M,blue,"$91,00",61,"A blue coloured, M sized, Tracksuit Bottoms Trousers"
3795,757,263,"$95,00",1,"$95,00",632,"$45.216,00",06/03/2021,6/15/2021,Darby Jeffries,Agender,55,704 Wright CourtApt. 223,South Anthonyburgh,Northern Territory,Shirt,Polo,L,green,"$117,00",68,"A green coloured, L sized, Polo Shirt"
3796,758,850,"$113,00",1,"$113,00",781,"$24.144,00",3/27/2021,4/21/2021,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,Madisonland,Victoria,Trousers,Chinos,XS,yellow,"$100,00",41,"A yellow coloured, XS sized, Chinos Trousers"
3797,758,921,"$96,00",3,"$288,00",781,"$24.144,00",3/27/2021,4/21/2021,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,Madisonland,Victoria,Trousers,Drawstring,S,yellow,"$104,00",74,"A yellow coloured, S sized, Drawstring Trousers"
3798,758,1131,"$102,00",1,"$102,00",781,"$24.144,00",3/27/2021,4/21/2021,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,Madisonland,Victoria,Trousers,Cargo Pants,S,yellow,"$106,00",48,"A yellow coloured, S sized, Cargo Pants Trousers"
3799,758,394,"$119,00",3,"$357,00",781,"$24.144,00",3/27/2021,4/21/2021,Denny Parlour,Genderfluid,36,2785 Morgan BoulevardApt. 849,Madisonland,Victoria,Shirt,Casual Slim Fit,XL,orange,"$113,00",53,"A orange coloured, XL sized, Casual Slim Fit Shirt"
3800,759,536,"$98,00",2,"$196,00",857,"$18.160,00",06/06/2021,07/03/2021,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,West Joelmouth,Western Australia,Jacket,Leather,S,yellow,"$113,00",41,"A yellow coloured, S sized, Leather Jacket"
3801,759,1241,"$112,00",1,"$112,00",857,"$18.160,00",06/06/2021,07/03/2021,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,West Joelmouth,Western Australia,Trousers,Tracksuit Bottoms,S,green,"$91,00",72,"A green coloured, S sized, Tracksuit Bottoms Trousers"
3802,759,254,"$95,00",3,"$285,00",857,"$18.160,00",06/06/2021,07/03/2021,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,West Joelmouth,Western Australia,Shirt,Polo,XL,orange,"$117,00",43,"A orange coloured, XL sized, Polo Shirt"
3803,759,266,"$95,00",2,"$190,00",857,"$18.160,00",06/06/2021,07/03/2021,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,West Joelmouth,Western Australia,Shirt,Polo,S,blue,"$117,00",76,"A blue coloured, S sized, Polo Shirt"
3804,759,271,"$95,00",3,"$285,00",857,"$18.160,00",06/06/2021,07/03/2021,Dianemarie Neicho,Agender,27,2245 Heathcote RidgeApt. 525,West Joelmouth,Western Australia,Shirt,Polo,S,indigo,"$117,00",50,"A indigo coloured, S sized, Polo Shirt"
3805,760,729,"$119,00",1,"$119,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Jacket,Trench Coat,XL,indigo,"$112,00",64,"A indigo coloured, XL sized, Trench Coat Jacket"
3806,760,502,"$102,00",1,"$102,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Jacket,Windbreaker,M,yellow,"$109,00",52,"A yellow coloured, M sized, Windbreaker Jacket"
3807,760,661,"$93,00",2,"$186,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Jacket,Coach,S,violet,"$115,00",74,"A violet coloured, S sized, Coach Jacket"
3808,760,1234,"$112,00",1,"$112,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Trousers,Tracksuit Bottoms,XL,orange,"$91,00",42,"A orange coloured, XL sized, Tracksuit Bottoms Trousers"
3809,760,311,"$105,00",2,"$210,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Shirt,Cuban Collar,S,violet,"$93,00",43,"A violet coloured, S sized, Cuban Collar Shirt"
3810,760,1026,"$90,00",3,"$270,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Trousers,Relaxed Leg,S,yellow,"$95,00",43,"A yellow coloured, S sized, Relaxed Leg Trousers"
3811,760,1188,"$99,00",1,"$99,00",207,"$14.658,00",07/09/2021,07/11/2021,Brade Caught,Genderqueer,56,38 Baumbach Estate DrApt. 545,Elijahburgh,Queensland,Trousers,High-Waisted,L,violet,"$98,00",68,"A violet coloured, L sized, High-Waisted Trousers"
3812,761,1201,"$105,00",3,"$315,00",198,"$52.629,00",10/03/2021,10/25/2021,Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,Gardenchester,Victoria,Trousers,Pleated,S,yellow,"$90,00",71,"A yellow coloured, S sized, Pleated Trousers"
3813,761,505,"$102,00",1,"$102,00",198,"$52.629,00",10/03/2021,10/25/2021,Yevette Weekes,Genderqueer,66,6369 Patrick HillApt. 508,Gardenchester,Victoria,Jacket,Windbreaker,XS,green,"$109,00",57,"A green coloured, XS sized, Windbreaker Jacket"
3814,762,1086,"$115,00",2,"$230,00",83,"$25.268,00",8/13/2021,8/20/2021,Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,Walshland,Northern Territory,Trousers,Cropped,S,red,"$99,00",47,"A red coloured, S sized, Cropped Trousers"
3815,762,725,"$119,00",3,"$357,00",83,"$25.268,00",8/13/2021,8/20/2021,Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,Walshland,Northern Territory,Jacket,Trench Coat,XS,indigo,"$112,00",56,"A indigo coloured, XS sized, Trench Coat Jacket"
3816,762,290,"$105,00",3,"$315,00",83,"$25.268,00",8/13/2021,8/20/2021,Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,Walshland,Northern Territory,Shirt,Cuban Collar,XS,yellow,"$93,00",78,"A yellow coloured, XS sized, Cuban Collar Shirt"
3817,762,845,"$113,00",2,"$226,00",83,"$25.268,00",8/13/2021,8/20/2021,Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,Walshland,Northern Territory,Trousers,Chinos,XS,orange,"$100,00",53,"A orange coloured, XS sized, Chinos Trousers"
3818,762,617,"$112,00",1,"$112,00",83,"$25.268,00",8/13/2021,8/20/2021,Kayne Fraczkiewicz,Agender,40,9662 Isaac MallSuite 490,Walshland,Northern Territory,Jacket,Cardigan,M,blue,"$118,00",57,"A blue coloured, M sized, Cardigan Jacket"
3819,763,773,"$91,00",3,"$273,00",974,"$30.436,00",3/18/2021,04/05/2021,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,South Xavierport,South Australia,Jacket,Pullover,L,red,"$114,00",69,"A red coloured, L sized, Pullover Jacket"
3820,763,451,"$107,00",2,"$214,00",974,"$30.436,00",3/18/2021,04/05/2021,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,South Xavierport,South Australia,Jacket,Denim,S,violet,"$92,00",73,"A violet coloured, S sized, Denim Jacket"
3821,763,921,"$96,00",1,"$96,00",974,"$30.436,00",3/18/2021,04/05/2021,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,South Xavierport,South Australia,Trousers,Drawstring,S,yellow,"$104,00",74,"A yellow coloured, S sized, Drawstring Trousers"
3822,763,429,"$107,00",2,"$214,00",974,"$30.436,00",3/18/2021,04/05/2021,Tally Rubel,Agender,66,00 Willow PlazaApt. 126,South Xavierport,South Australia,Jacket,Denim,XL,orange,"$92,00",79,"A orange coloured, XL sized, Denim Jacket"
3823,764,442,"$107,00",2,"$214,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Jacket,Denim,M,blue,"$92,00",61,"A blue coloured, M sized, Denim Jacket"
3824,764,722,"$119,00",3,"$357,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Jacket,Trench Coat,M,blue,"$112,00",46,"A blue coloured, M sized, Trench Coat Jacket"
3825,764,1105,"$115,00",2,"$230,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Trousers,Cropped,XS,blue,"$99,00",47,"A blue coloured, XS sized, Cropped Trousers"
3826,764,206,"$98,00",3,"$294,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Shirt,Camp Collared,S,violet,"$112,00",80,"A violet coloured, S sized, Camp Collared Shirt"
3827,764,102,"$118,00",3,"$354,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Shirt,Flannel,M,violet,"$96,00",71,"A violet coloured, M sized, Flannel Shirt"
3828,764,483,"$118,00",2,"$236,00",955,"$46.239,00",9/16/2021,10/04/2021,Dolph Arrow,Bigender,57,16 Mitchell RidgeApt. 501,Lake Owenfurt,Australian Capital Territory,Jacket,Puffer,L,indigo,"$110,00",61,"A indigo coloured, L sized, Puffer Jacket"
3829,765,706,"$119,00",1,"$119,00",660,"$27.554,00",1/15/2021,02/01/2021,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,Charlesshire,Australian Capital Territory,Jacket,Trench Coat,S,orange,"$112,00",41,"A orange coloured, S sized, Trench Coat Jacket"
3830,765,237,"$106,00",3,"$318,00",660,"$27.554,00",1/15/2021,02/01/2021,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,Charlesshire,Australian Capital Territory,Shirt,Chambray,M,indigo,"$105,00",62,"A indigo coloured, M sized, Chambray Shirt"
3831,765,28,"$96,00",2,"$192,00",660,"$27.554,00",1/15/2021,02/01/2021,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,Charlesshire,Australian Capital Territory,Shirt,Oxford Cloth,L,indigo,"$114,00",70,"A indigo coloured, L sized, Oxford Cloth Shirt"
3832,765,1046,"$90,00",1,"$90,00",660,"$27.554,00",1/15/2021,02/01/2021,Slade Villaret,Genderfluid,47,66 Mason CrescentSuite 942,Charlesshire,Australian Capital Territory,Trousers,Relaxed Leg,S,violet,"$95,00",75,"A violet coloured, S sized, Relaxed Leg Trousers"
3833,766,741,"$109,00",2,"$218,00",929,"$13.750,00",08/06/2021,8/15/2021,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,Beahanfurt,Northern Territory,Jacket,Peacoat,S,orange,"$102,00",73,"A orange coloured, S sized, Peacoat Jacket"
3834,766,259,"$95,00",1,"$95,00",929,"$13.750,00",08/06/2021,8/15/2021,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,Beahanfurt,Northern Territory,Shirt,Polo,XL,yellow,"$117,00",46,"A yellow coloured, XL sized, Polo Shirt"
3835,766,746,"$109,00",3,"$327,00",929,"$13.750,00",08/06/2021,8/15/2021,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,Beahanfurt,Northern Territory,Jacket,Peacoat,S,yellow,"$102,00",49,"A yellow coloured, S sized, Peacoat Jacket"
3836,766,161,"$91,00",3,"$273,00",929,"$13.750,00",08/06/2021,8/15/2021,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,Beahanfurt,Northern Territory,Shirt,Linen,S,blue,"$116,00",77,"A blue coloured, S sized, Linen Shirt"
